date,day_of_week,month,is_weekday,file_count_AM_actual,file_count_PM_actual,total_records_AM_actual,total_records_PM_actual,file_count_AM_predicted,file_count_PM_predicted,total_records_AM_predicted,total_records_PM_predicted
2024-04-13,5,4,0,1.0,1.0,1128352.0,873126.0,1.05133371100858,1.0,648475.4717027387,873126.0
2024-04-15,0,4,1,5.0,1.0,10784742.0,1117431.0,3.372055034644494,2.150596159342112,7805721.332744011,3735038.6211141194
2024-04-16,1,4,1,5.0,7.0,10907499.0,16793088.0,3.3296852037818034,7.329804497845512,6508423.103233977,16898397.01516901
2024-04-17,2,4,1,1.0,1.0,89690.0,128540.0,2.16640454148329,1.3427983538019586,3413693.568671203,1340376.0126062906
2024-04-18,3,4,1,1.0,1.0,994837.0,65973.0,1.1349717135524526,1.2466884300747407,590092.9436656552,830314.9068081721
2024-04-19,4,4,1,1.0,1.0,510773.0,1240772.0,1.2668442473393673,1.0414634882244251,1449553.072852635,818282.2433271557
2024-04-20,5,4,0,1.0,1.0,1179347.0,873126.0,1.05133371100858,1.0,648475.4717027387,873126.0
2024-04-22,0,4,1,10.0,3.0,24427055.0,6177234.0,3.372055034644494,2.150596159342112,7805721.332744011,3735038.6211141194
2024-04-23,1,4,1,5.0,7.0,10117386.0,14954548.0,3.3296852037818034,7.329804497845512,6508423.103233977,16898397.01516901
2024-04-24,2,4,1,1.0,1.0,97321.0,89569.0,2.16640454148329,1.3427983538019586,3413693.568671203,1340376.0126062906
2024-04-25,3,4,1,1.0,1.0,28710.0,137920.0,1.1349717135524526,1.2466884300747407,590092.9436656552,830314.9068081721
2024-04-26,4,4,1,2.0,1.0,4463529.0,1352687.0,1.2668442473393673,1.0414634882244251,1449553.072852635,818282.2433271557
2024-04-27,5,4,0,2.0,1.0,3576231.0,873126.0,1.05133371100858,1.0,648475.4717027387,873126.0
2024-04-29,0,4,1,3.0,1.0,8863095.0,324308.0,3.372055034644494,2.150596159342112,7805721.332744011,3735038.6211141194
2024-04-30,1,4,1,10.0,8.0,19129056.0,17393954.0,3.3296852037818034,7.329804497845512,6508423.103233977,16898397.01516901
2024-05-01,2,5,1,1.0,2.0,83494.0,3614717.0,2.5958256548334093,1.3657149954460996,4695122.851664262,1616711.4363980195
2024-05-02,3,5,1,2.0,1.0,3905461.0,112330.0,1.7104873576507733,1.2060850488109884,2278446.704330945,1143322.2007105907
2024-05-03,4,5,1,1.0,3.0,1635197.0,6252562.0,1.2791783740454619,1.0843419938310073,1600121.4655762424,879466.9934976595
2024-05-04,5,5,0,1.0,1.0,619381.0,873126.0,1.533942785081731,1.0,1583361.3651001113,873126.0
2024-05-06,0,5,1,10.0,2.0,23116087.0,4556570.0,2.9661249350158996,2.401154704749137,6352149.676720597,4414681.945652489
2024-05-07,1,5,1,6.0,7.0,13965480.0,14907119.0,3.2788280801895597,6.832119011558352,7160979.389225019,15299098.057241034
2024-05-08,2,5,1,3.0,3.0,6857457.0,6712172.0,2.5958256548334093,1.3657149954460996,4695122.851664262,1616711.4363980195
2024-05-09,3,5,1,3.0,1.0,6464234.0,2765564.0,1.7104873576507733,1.2060850488109884,2278446.704330945,1143322.2007105907
2024-05-10,4,5,1,1.0,1.0,429781.0,110455.0,1.2791783740454619,1.0843419938310073,1600121.4655762424,879466.9934976595
2024-05-11,5,5,0,5.0,1.0,13647770.0,873126.0,1.533942785081731,1.0,1583361.3651001113,873126.0
2024-05-13,0,5,1,2.0,3.0,3178292.0,8516880.0,2.9661249350158996,2.401154704749137,6352149.676720597,4414681.945652489
2024-05-14,1,5,1,7.0,7.0,16080412.0,17464039.0,3.2788280801895597,6.832119011558352,7160979.389225019,15299098.057241034
2024-05-15,2,5,1,3.0,1.0,8020731.0,1865540.0,2.5958256548334093,1.3657149954460996,4695122.851664262,1616711.4363980195
2024-05-16,3,5,1,3.0,1.0,6799164.0,623880.0,1.7104873576507733,1.2060850488109884,2278446.704330945,1143322.2007105907
2024-05-17,4,5,1,3.0,1.0,6069317.0,836950.0,1.2791783740454619,1.0843419938310073,1600121.4655762424,879466.9934976595
2024-05-18,5,5,0,1.0,1.0,870487.0,873126.0,1.533942785081731,1.0,1583361.3651001113,873126.0
2024-05-20,0,5,1,4.0,8.0,8422511.0,17675362.0,2.9661249350158996,2.401154704749137,6352149.676720597,4414681.945652489
2024-05-21,1,5,1,7.0,6.0,14118516.0,13033777.0,3.2788280801895597,6.832119011558352,7160979.389225019,15299098.057241034
2024-05-22,2,5,1,1.0,1.0,156441.0,677672.0,2.5958256548334093,1.3657149954460996,4695122.851664262,1616711.4363980195
2024-05-23,3,5,1,1.0,1.0,358308.0,88351.0,1.7104873576507733,1.2060850488109884,2278446.704330945,1143322.2007105907
2024-05-24,4,5,1,1.0,1.0,588373.0,532748.0,1.2791783740454619,1.0843419938310073,1600121.4655762424,879466.9934976595
2024-05-25,5,5,0,1.0,1.0,264619.0,873126.0,1.533942785081731,1.0,1583361.3651001113,873126.0
2024-05-27,0,5,1,5.0,1.0,11280297.0,226779.0,2.9661249350158996,2.401154704749137,6352149.676720597,4414681.945652489
2024-05-28,1,5,1,5.0,6.0,11684193.0,12983994.0,3.2788280801895597,6.832119011558352,7160979.389225019,15299098.057241034
2024-05-29,2,5,1,1.0,1.0,349262.0,957068.0,2.5958256548334093,1.3657149954460996,4695122.851664262,1616711.4363980195
2024-05-30,3,5,1,1.0,1.0,75138.0,206132.0,1.7104873576507733,1.2060850488109884,2278446.704330945,1143322.2007105907
2024-05-31,4,5,1,1.0,1.0,430034.0,362633.0,1.2791783740454619,1.0843419938310073,1600121.4655762424,879466.9934976595
2024-06-01,5,6,0,1.0,1.0,132220.0,873126.0,1.29851976885854,1.0,1218070.942397926,873126.0
2024-06-03,0,6,1,5.0,1.0,13686279.0,404144.0,2.949084214509323,2.3100964242545916,6544069.544745941,4384902.645056967
2024-06-04,1,6,1,6.0,10.0,9960619.0,20534888.0,3.213339505622283,7.026978237057725,6309583.05233924,15664116.76420496
2024-06-05,2,6,1,3.0,1.0,6784796.0,2473289.0,1.9662046754794538,1.0,3008799.5860978235,651414.8350895437
2024-06-06,3,6,1,1.0,1.0,63055.0,116442.0,1.096313425308906,1.44510593389384,703142.7058661443,1305016.7455684873
2024-06-07,4,6,1,1.0,1.0,717499.0,752591.0,1.0,1.1440482724649954,903739.8100982893,892774.0581852255
2024-06-08,5,6,0,1.0,1.0,132429.0,873126.0,1.29851976885854,1.0,1218070.942397926,873126.0
2024-06-10,0,6,1,1.0,4.0,37526.0,8013138.0,2.949084214509323,2.3100964242545916,6544069.544745941,4384902.645056967
2024-06-11,1,6,1,8.0,6.0,17059588.0,12917669.0,3.213339505622283,7.026978237057725,6309583.05233924,15664116.76420496
2024-06-12,2,6,1,1.0,1.0,1599164.0,544396.0,1.9662046754794538,1.0,3008799.5860978235,651414.8350895437
2024-06-13,3,6,1,3.0,1.0,3262876.0,162784.0,1.096313425308906,1.44510593389384,703142.7058661443,1305016.7455684873
2024-06-14,4,6,1,1.0,1.0,519642.0,361974.0,1.0,1.1440482724649954,903739.8100982893,892774.0581852255
2024-06-15,5,6,0,1.0,1.0,9223.0,873126.0,1.29851976885854,1.0,1218070.942397926,873126.0
2024-06-17,0,6,1,1.0,1.0,631013.0,445574.0,2.949084214509323,2.3100964242545916,6544069.544745941,4384902.645056967
2024-06-18,1,6,1,6.0,9.0,11366312.0,23313942.0,3.213339505622283,7.026978237057725,6309583.05233924,15664116.76420496
2024-06-19,2,6,1,1.0,1.0,444499.0,1491879.0,1.9662046754794538,1.0,3008799.5860978235,651414.8350895437
2024-06-20,3,6,1,1.0,6.0,1897517.0,13839135.0,1.096313425308906,1.44510593389384,703142.7058661443,1305016.7455684873
2024-06-21,4,6,1,1.0,1.0,490033.0,71708.0,1.0,1.1440482724649954,903739.8100982893,892774.0581852255
2024-06-22,5,6,0,1.0,1.0,933096.0,873126.0,1.29851976885854,1.0,1218070.942397926,873126.0
2024-06-24,0,6,1,4.0,3.0,8137752.0,5339262.0,2.949084214509323,2.3100964242545916,6544069.544745941,4384902.645056967
2024-06-25,1,6,1,3.0,5.0,6009558.0,11581979.0,3.213339505622283,7.026978237057725,6309583.05233924,15664116.76420496
2024-06-26,2,6,1,1.0,1.0,400080.0,2505977.0,1.9662046754794538,1.0,3008799.5860978235,651414.8350895437
2024-06-27,3,6,1,1.0,1.0,119604.0,786070.0,1.096313425308906,1.44510593389384,703142.7058661443,1305016.7455684873
2024-06-28,4,6,1,1.0,1.0,892610.0,409251.0,1.0,1.1440482724649954,903739.8100982893,892774.0581852255
2024-06-29,5,6,0,1.0,1.0,1457762.0,873126.0,1.29851976885854,1.0,1218070.942397926,873126.0
2024-06-30,6,6,0,1.0,1.0,1262679.0,94014.0,1.1090047799693656,1.0,1272750.1249828564,351120.96
2024-07-01,0,7,1,4.0,3.0,9651916.0,5012509.0,2.941908614877398,2.697862356657223,6504982.561135402,5372096.345546983
2024-07-02,1,7,1,4.0,5.0,9049608.0,11659968.0,3.4709806589439136,6.277942543861238,7463354.195156625,13696894.118709812
2024-07-03,2,7,1,1.0,1.0,1091135.0,334758.0,1.9759603448546832,1.2201819405056502,3144504.1156112165,1026201.7014472245
2024-07-04,3,7,1,1.0,5.0,327437.0,11765346.0,1.7460396535499783,1.4030840886918243,2394632.1249220995,1216808.2233284495
2024-07-05,4,7,1,1.0,1.0,609077.0,1539389.0,1.0434754066955694,1.0,675789.1776757389,518685.03559126763
2024-07-06,5,7,0,1.0,1.0,1389386.0,873126.0,1.0,1.0,455870.05375617027,847096.0498960025
2024-07-08,0,7,1,5.0,1.0,13297560.0,387813.0,2.941908614877398,2.697862356657223,6504982.561135402,5372096.345546983
2024-07-09,1,7,1,7.0,5.0,17668006.0,11336608.0,3.4709806589439136,6.277942543861238,7463354.195156625,13696894.118709812
2024-07-10,2,7,1,1.0,1.0,116128.0,106487.0,1.9759603448546832,1.2201819405056502,3144504.1156112165,1026201.7014472245
2024-07-11,3,7,1,1.0,1.0,22376.0,126081.0,1.7460396535499783,1.4030840886918243,2394632.1249220995,1216808.2233284495
2024-07-12,4,7,1,1.0,1.0,391246.0,2482912.0,1.0434754066955694,1.0,675789.1776757389,518685.03559126763
2024-07-13,5,7,0,1.0,1.0,4627.0,873126.0,1.0,1.0,455870.05375617027,847096.0498960025
2024-07-15,0,7,1,2.0,6.0,4266048.0,12225733.0,2.941908614877398,2.697862356657223,6504982.561135402,5372096.345546983
2024-07-16,1,7,1,4.0,6.0,8778209.0,12959984.0,3.4709806589439136,6.277942543861238,7463354.195156625,13696894.118709812
2024-07-17,2,7,1,1.0,1.0,882731.0,365582.0,1.9759603448546832,1.2201819405056502,3144504.1156112165,1026201.7014472245
2024-07-18,3,7,1,1.0,1.0,1194572.0,380650.0,1.7460396535499783,1.4030840886918243,2394632.1249220995,1216808.2233284495
2024-07-19,4,7,1,1.0,1.0,1428584.0,1368537.0,1.0434754066955694,1.0,675789.1776757389,518685.03559126763
2024-07-20,5,7,0,1.0,1.0,953450.0,873126.0,1.0,1.0,455870.05375617027,847096.0498960025
2024-07-22,0,7,1,10.0,1.0,24891953.0,2753495.0,2.941908614877398,2.697862356657223,6504982.561135402,5372096.345546983
2024-07-23,1,7,1,6.0,5.0,12239026.0,11185834.0,3.4709806589439136,6.277942543861238,7463354.195156625,13696894.118709812
2024-07-24,2,7,1,1.0,1.0,82154.0,173000.0,1.9759603448546832,1.2201819405056502,3144504.1156112165,1026201.7014472245
2024-07-25,3,7,1,1.0,1.0,202168.0,8434.0,1.7460396535499783,1.4030840886918243,2394632.1249220995,1216808.2233284495
2024-07-26,4,7,1,1.0,1.0,521581.0,1491001.0,1.0434754066955694,1.0,675789.1776757389,518685.03559126763
2024-07-29,0,7,1,4.0,1.0,9264940.0,207802.0,2.941908614877398,2.697862356657223,6504982.561135402,5372096.345546983
2024-07-30,1,7,1,5.0,5.0,11995579.0,10267327.0,3.4709806589439136,6.277942543861238,7463354.195156625,13696894.118709812
2024-07-31,2,7,1,1.0,1.0,208337.0,44110.0,1.9759603448546832,1.2201819405056502,3144504.1156112165,1026201.7014472245
2024-08-01,3,8,1,1.0,1.0,50701.0,135675.0,1.2450761168673563,1.2875968836221632,945051.4115754031,1102601.7175621553
2024-08-02,4,8,1,1.0,2.0,713188.0,3333141.0,1.084281095098724,1.4407982589964226,915283.0884369138,1688274.4891014025
2024-08-03,5,8,0,1.0,1.0,1707745.0,873126.0,1.1971463181123578,1.0,809786.5005901529,873126.0
2024-08-05,0,8,1,8.0,2.0,16621140.0,5383114.0,3.211847783454525,2.3256384599015103,7024618.989330134,4147840.6534463023
2024-08-06,1,8,1,10.0,9.0,21438124.0,21351966.0,3.019368272227891,7.124079092815711,5831225.9704340855,16131479.385329086
2024-08-07,2,8,1,1.0,1.0,52300.0,133899.0,2.0920372527393205,1.094705310661148,3557570.4090345176,771693.6201825109
2024-08-08,3,8,1,1.0,1.0,641252.0,111304.0,1.2450761168673563,1.2875968836221632,945051.4115754031,1102601.7175621553
2024-08-09,4,8,1,1.0,1.0,685702.0,398028.0,1.084281095098724,1.4407982589964226,915283.0884369138,1688274.4891014025
2024-08-10,5,8,0,1.0,1.0,588989.0,873126.0,1.1971463181123578,1.0,809786.5005901529,873126.0
2024-08-12,0,8,1,4.0,7.0,7587320.0,12841259.0,3.211847783454525,2.3256384599015103,7024618.989330134,4147840.6534463023
2024-08-13,1,8,1,6.0,5.0,10180319.0,12319205.0,3.019368272227891,7.124079092815711,5831225.9704340855,16131479.385329086
2024-08-14,2,8,1,1.0,1.0,1556842.0,45461.0,2.0920372527393205,1.094705310661148,3557570.4090345176,771693.6201825109
2024-08-15,3,8,1,1.0,1.0,31808.0,87618.0,1.2450761168673563,1.2875968836221632,945051.4115754031,1102601.7175621553
2024-08-16,4,8,1,1.0,1.0,384271.0,957514.0,1.084281095098724,1.4407982589964226,915283.0884369138,1688274.4891014025
2024-08-17,5,8,0,1.0,1.0,258272.0,873126.0,1.1971463181123578,1.0,809786.5005901529,873126.0
2024-08-19,0,8,1,4.0,7.0,9198286.0,14132479.0,3.211847783454525,2.3256384599015103,7024618.989330134,4147840.6534463023
2024-08-20,1,8,1,6.0,10.0,12241120.0,19136215.0,3.019368272227891,7.124079092815711,5831225.9704340855,16131479.385329086
2024-08-21,2,8,1,5.0,1.0,10021737.0,473574.0,2.0920372527393205,1.094705310661148,3557570.4090345176,771693.6201825109
2024-08-22,3,8,1,1.0,1.0,83657.0,171302.0,1.2450761168673563,1.2875968836221632,945051.4115754031,1102601.7175621553
2024-08-23,4,8,1,1.0,1.0,525538.0,669991.0,1.084281095098724,1.4407982589964226,915283.0884369138,1688274.4891014025
2024-08-24,5,8,0,1.0,1.0,293744.0,873126.0,1.1971463181123578,1.0,809786.5005901529,873126.0
2024-08-26,0,8,1,3.0,7.0,7406459.0,13871819.0,3.211847783454525,2.3256384599015103,7024618.989330134,4147840.6534463023
2024-08-27,1,8,1,5.0,6.0,9889372.0,13336744.0,3.019368272227891,7.124079092815711,5831225.9704340855,16131479.385329086
2024-08-28,2,8,1,1.0,1.0,99604.0,44676.0,2.0920372527393205,1.094705310661148,3557570.4090345176,771693.6201825109
2024-08-29,3,8,1,1.0,1.0,22111.0,26122.0,1.2450761168673563,1.2875968836221632,945051.4115754031,1102601.7175621553
2024-08-30,4,8,1,1.0,1.0,1147816.0,499314.0,1.084281095098724,1.4407982589964226,915283.0884369138,1688274.4891014025
2024-08-31,5,8,0,1.0,1.0,195844.0,873126.0,1.1971463181123578,1.0,809786.5005901529,873126.0
2024-09-02,0,9,1,4.0,1.0,10295176.0,249086.0,3.571032540537942,2.5388692873527443,7678487.332174702,4787654.964093669
2024-09-03,1,9,1,6.0,5.0,10834720.0,12181407.0,2.97564998196245,7.052198861881891,5775075.9089677585,16187109.094936788
2024-09-04,2,9,1,1.0,6.0,2045614.0,12157570.0,2.1014669118967633,1.512791589769614,3847922.2313336637,1734027.2277007785
2024-09-05,3,9,1,1.0,1.0,659501.0,2525491.0,1.0409592948214372,1.0801693889206765,386433.64218975464,512997.41276723234
2024-09-06,4,9,1,1.0,1.0,1043289.0,397911.0,1.1604492514009355,1.4861975420412934,1195108.5756304443,1765401.3254891518
2024-09-07,5,9,0,1.0,1.0,548268.0,873126.0,1.2462141271724867,1.0,1148921.4280294029,873126.0
2024-09-09,0,9,1,5.0,1.0,10201291.0,311059.0,3.571032540537942,2.5388692873527443,7678487.332174702,4787654.964093669
2024-09-10,1,9,1,4.0,6.0,9093305.0,12683943.0,2.97564998196245,7.052198861881891,5775075.9089677585,16187109.094936788
2024-09-11,2,9,1,1.0,1.0,98101.0,57040.0,2.1014669118967633,1.512791589769614,3847922.2313336637,1734027.2277007785
2024-09-12,3,9,1,1.0,1.0,115784.0,372487.0,1.0409592948214372,1.0801693889206765,386433.64218975464,512997.41276723234
2024-09-13,4,9,1,1.0,1.0,1800264.0,497399.0,1.1604492514009355,1.4861975420412934,1195108.5756304443,1765401.3254891518
2024-09-14,5,9,0,1.0,1.0,15521.0,873126.0,1.2462141271724867,1.0,1148921.4280294029,873126.0
2024-09-16,0,9,1,1.0,1.0,49.0,1614430.0,3.571032540537942,2.5388692873527443,7678487.332174702,4787654.964093669
2024-09-17,1,9,1,10.0,6.0,22657633.0,16567494.0,2.97564998196245,7.052198861881891,5775075.9089677585,16187109.094936788
2024-09-18,2,9,1,1.0,1.0,39921.0,141145.0,2.1014669118967633,1.512791589769614,3847922.2313336637,1734027.2277007785
2024-09-19,3,9,1,1.0,1.0,383232.0,557425.0,1.0409592948214372,1.0801693889206765,386433.64218975464,512997.41276723234
2024-09-20,4,9,1,3.0,1.0,3904774.0,2974752.0,1.1604492514009355,1.4861975420412934,1195108.5756304443,1765401.3254891518
2024-09-21,5,9,0,6.0,1.0,12660975.0,873126.0,1.2462141271724867,1.0,1148921.4280294029,873126.0
2024-09-23,0,9,1,3.0,5.0,6790845.0,10151809.0,3.571032540537942,2.5388692873527443,7678487.332174702,4787654.964093669
2024-09-24,1,9,1,5.0,6.0,9751274.0,14754275.0,2.97564998196245,7.052198861881891,5775075.9089677585,16187109.094936788
2024-09-25,2,9,1,1.0,1.0,32523.0,137767.0,2.1014669118967633,1.512791589769614,3847922.2313336637,1734027.2277007785
2024-09-26,3,9,1,1.0,1.0,80220.0,480905.0,1.0409592948214372,1.0801693889206765,386433.64218975464,512997.41276723234
2024-09-27,4,9,1,3.0,1.0,3614532.0,348479.0,1.1604492514009355,1.4861975420412934,1195108.5756304443,1765401.3254891518
2024-09-28,5,9,0,1.0,1.0,55780.0,873126.0,1.2462141271724867,1.0,1148921.4280294029,873126.0
2024-09-30,0,9,1,3.0,5.0,7461603.0,9161652.0,3.571032540537942,2.5388692873527443,7678487.332174702,4787654.964093669
2024-10-01,1,10,1,7.0,6.0,12863983.0,14134568.0,3.2102224503901713,7.178951740380613,7027926.14833154,16264124.088955035
2024-10-02,2,10,1,1.0,1.0,259163.0,687030.0,2.1896913738652106,1.4645394455051266,3730435.2407166753,1659083.7722157016
2024-10-03,3,10,1,1.0,1.0,1435289.0,399506.0,1.3094944425678485,1.172356224339086,885500.5738412356,831326.2043670443
2024-10-04,4,10,1,1.0,6.0,874069.0,10722842.0,1.0,1.4053695675337343,555963.5287576009,1148934.2717223668
2024-10-05,5,10,0,1.0,1.0,2099118.0,873126.0,1.1428611781589202,1.0,543004.5078026735,873126.0
2024-10-07,0,10,1,7.0,1.0,14635811.0,317742.0,3.446907292867101,2.1962891961848268,7582493.042536122,3596925.9523401475
2024-10-08,1,10,1,10.0,6.0,25769018.0,15379836.0,3.2102224503901713,7.178951740380613,7027926.14833154,16264124.088955035
2024-10-09,2,10,1,1.0,1.0,39997.0,142502.0,2.1896913738652106,1.4645394455051266,3730435.2407166753,1659083.7722157016
2024-10-10,3,10,1,1.0,1.0,53281.0,164904.0,1.3094944425678485,1.172356224339086,885500.5738412356,831326.2043670443
2024-10-11,4,10,1,1.0,1.0,423677.0,354928.0,1.0,1.4053695675337343,555963.5287576009,1148934.2717223668
2024-10-12,5,10,0,1.0,1.0,9894.0,873126.0,1.1428611781589202,1.0,543004.5078026735,873126.0
2024-10-14,0,10,1,5.0,6.0,12856980.0,11730010.0,3.446907292867101,2.1962891961848268,7582493.042536122,3596925.9523401475
2024-10-15,1,10,1,6.0,6.0,13711279.0,13585998.0,3.2102224503901713,7.178951740380613,7027926.14833154,16264124.088955035
2024-10-16,2,10,1,1.0,1.0,184437.0,914486.0,2.1896913738652106,1.4645394455051266,3730435.2407166753,1659083.7722157016
2024-10-17,3,10,1,1.0,1.0,268102.0,121330.0,1.3094944425678485,1.172356224339086,885500.5738412356,831326.2043670443
2024-10-18,4,10,1,1.0,1.0,1581273.0,584761.0,1.0,1.4053695675337343,555963.5287576009,1148934.2717223668
2024-10-19,5,10,0,1.0,1.0,803747.0,873126.0,1.1428611781589202,1.0,543004.5078026735,873126.0
2024-10-21,0,10,1,10.0,4.0,25898806.0,9129684.0,3.446907292867101,2.1962891961848268,7582493.042536122,3596925.9523401475
2024-10-22,1,10,1,5.0,6.0,9649586.0,13308993.0,3.2102224503901713,7.178951740380613,7027926.14833154,16264124.088955035
2024-10-23,2,10,1,1.0,1.0,56396.0,49992.0,2.1896913738652106,1.4645394455051266,3730435.2407166753,1659083.7722157016
2024-10-24,3,10,1,1.0,1.0,44037.0,112774.0,1.3094944425678485,1.172356224339086,885500.5738412356,831326.2043670443
2024-10-25,4,10,1,1.0,1.0,513891.0,370993.0,1.0,1.4053695675337343,555963.5287576009,1148934.2717223668
2024-10-26,5,10,0,1.0,1.0,60079.0,873126.0,1.1428611781589202,1.0,543004.5078026735,873126.0
2024-10-28,0,10,1,2.0,5.0,4663027.0,10453122.0,3.446907292867101,2.1962891961848268,7582493.042536122,3596925.9523401475
2024-10-29,1,10,1,5.0,8.0,11754361.0,14990562.0,3.2102224503901713,7.178951740380613,7027926.14833154,16264124.088955035
2024-10-30,2,10,1,1.0,1.0,313870.0,48358.0,2.1896913738652106,1.4645394455051266,3730435.2407166753,1659083.7722157016
2024-10-31,3,10,1,1.0,1.0,81452.0,164576.0,1.3094944425678485,1.172356224339086,885500.5738412356,831326.2043670443
2024-11-01,4,11,1,1.0,1.0,571697.0,666484.0,1.0,1.1966633027036861,603436.1298258207,1183132.7709005543
2024-11-02,5,11,0,1.0,1.0,923422.0,873126.0,1.3766223083506444,1.0,1286434.7584502771,873126.0
2024-11-04,0,11,1,4.0,1.0,9954084.0,2148285.0,3.6337609244381412,2.0016845216485786,8557782.69456852,3918894.405170904
2024-11-05,1,11,1,9.0,8.0,21889014.0,16873004.0,2.9947905707557196,7.152544176146747,5858845.511815312,15788858.603870437
2024-11-06,2,11,1,3.0,1.0,3843658.0,67377.0,2.1346775663164808,1.4795128028881381,3694889.46161616,1323518.3797340011
2024-11-07,3,11,1,1.0,1.0,463988.0,333309.0,1.0931050929470338,1.2829322970121166,735036.9532707718,1287370.6638422387
2024-11-08,4,11,1,1.0,1.0,168188.0,666398.0,1.0,1.1966633027036861,603436.1298258207,1183132.7709005543
2024-11-09,5,11,0,1.0,1.0,7.0,873126.0,1.3766223083506444,1.0,1286434.7584502771,873126.0
2024-11-11,0,11,1,1.0,3.0,2540681.0,7706971.0,3.6337609244381412,2.0016845216485786,8557782.69456852,3918894.405170904
2024-11-12,1,11,1,6.0,8.0,10868511.0,16776704.0,2.9947905707557196,7.152544176146747,5858845.511815312,15788858.603870437
2024-11-13,2,11,1,3.0,1.0,5517789.0,48112.0,2.1346775663164808,1.4795128028881381,3694889.46161616,1323518.3797340011
2024-11-14,3,11,1,1.0,1.0,10830.0,114600.0,1.0931050929470338,1.2829322970121166,735036.9532707718,1287370.6638422387
2024-11-15,4,11,1,1.0,1.0,483158.0,665017.0,1.0,1.1966633027036861,603436.1298258207,1183132.7709005543
2024-11-16,5,11,0,1.0,1.0,6768.0,873126.0,1.3766223083506444,1.0,1286434.7584502771,873126.0
2024-11-18,0,11,1,7.0,5.0,17431730.0,13041874.0,3.6337609244381412,2.0016845216485786,8557782.69456852,3918894.405170904
2024-11-19,1,11,1,6.0,7.0,10387977.0,14813733.0,2.9947905707557196,7.152544176146747,5858845.511815312,15788858.603870437
2024-11-20,2,11,1,3.0,4.0,6058733.0,8622689.0,2.1346775663164808,1.4795128028881381,3694889.46161616,1323518.3797340011
2024-11-21,3,11,1,3.0,1.0,5879499.0,278768.0,1.0931050929470338,1.2829322970121166,735036.9532707718,1287370.6638422387
2024-11-22,4,11,1,1.0,1.0,711419.0,371091.0,1.0,1.1966633027036861,603436.1298258207,1183132.7709005543
2024-11-23,5,11,0,1.0,1.0,365510.0,873126.0,1.3766223083506444,1.0,1286434.7584502771,873126.0
2024-11-25,0,11,1,4.0,1.0,9388635.0,239163.0,3.6337609244381412,2.0016845216485786,8557782.69456852,3918894.405170904
2024-11-26,1,11,1,6.0,8.0,11230336.0,15068799.0,2.9947905707557196,7.152544176146747,5858845.511815312,15788858.603870437
2024-11-27,2,11,1,3.0,1.0,5765156.0,120469.0,2.1346775663164808,1.4795128028881381,3694889.46161616,1323518.3797340011
2024-11-28,3,11,1,1.0,1.0,55046.0,250431.0,1.0931050929470338,1.2829322970121166,735036.9532707718,1287370.6638422387
2024-11-29,4,11,1,1.0,1.0,735763.0,340800.0,1.0,1.1966633027036861,603436.1298258207,1183132.7709005543
2024-12-02,0,12,1,4.0,7.0,9011456.0,16242058.0,3.8554663546297534,2.5105002554243594,8057711.928210403,5182497.508052948
2024-12-03,1,12,1,5.0,6.0,9336825.0,12114123.0,3.037109710776315,7.1990006361952705,6168643.504512846,15921217.643148122
2024-12-04,2,12,1,3.0,5.0,4750601.0,9902251.0,2.4537690526620346,1.338528375922222,4581619.893232368,1221210.2365876269
2024-12-05,3,12,1,3.0,1.0,3637501.0,2586300.0,1.2102605739092502,1.0,559721.2656406622,402103.1198126953
2024-12-06,4,12,1,1.0,1.0,956931.0,487427.0,1.0880327809273243,1.3040030215091283,1040448.6203250587,1132625.793910303
2024-12-07,5,12,0,1.0,1.0,167567.0,873126.0,1.2218763393217353,1.0,570800.9806113522,873126.0
2024-12-09,0,12,1,4.0,5.0,9480536.0,9243242.0,3.8554663546297534,2.5105002554243594,8057711.928210403,5182497.508052948
2024-12-10,1,12,1,6.0,6.0,12066485.0,12152468.0,3.037109710776315,7.1990006361952705,6168643.504512846,15921217.643148122
2024-12-11,2,12,1,3.0,1.0,4494217.0,75249.0,2.4537690526620346,1.338528375922222,4581619.893232368,1221210.2365876269
2024-12-12,3,12,1,1.0,1.0,6513.0,258457.0,1.2102605739092502,1.0,559721.2656406622,402103.1198126953
2024-12-13,4,12,1,3.0,1.0,4221191.0,605444.0,1.0880327809273243,1.3040030215091283,1040448.6203250587,1132625.793910303
2024-12-14,5,12,0,1.0,1.0,38810.0,873126.0,1.2218763393217353,1.0,570800.9806113522,873126.0
2024-12-16,0,12,1,4.0,5.0,10475534.0,12012575.0,3.8554663546297534,2.5105002554243594,8057711.928210403,5182497.508052948
2024-12-17,1,12,1,2.0,8.0,3633823.0,14851813.0,3.037109710776315,7.1990006361952705,6168643.504512846,15921217.643148122
2024-12-18,2,12,1,1.0,1.0,2338648.0,190644.0,2.4537690526620346,1.338528375922222,4581619.893232368,1221210.2365876269
2024-12-19,3,12,1,2.0,1.0,3352705.0,115806.0,1.2102605739092502,1.0,559721.2656406622,402103.1198126953
2024-12-20,4,12,1,1.0,3.0,2874746.0,6094615.0,1.0880327809273243,1.3040030215091283,1040448.6203250587,1132625.793910303
2024-12-21,5,12,0,6.0,1.0,9633656.0,873126.0,1.2218763393217353,1.0,570800.9806113522,873126.0
